Artist_Reputation,Height,Width,Weight,Material,Price_Of_Sculpture,Base_Shipping_Price,International,Express_Shipment,Installation_Included,Transport,Fragile,Customer_Information,Remote_Location,Cost,State
Low_Reputation,7.0,4.0,302.0,Brass,4.34,17.4,Yes,Yes,No,Roadways,No,Wealthy,urban,203.45,New York
Moderate_Reputation,23.0,9.0,2879.0,Clay,13.64,19.02,Yes,No,Yes,Airways,Yes,Working Class,urban,376.27,California
Moderate_Reputation,39.0,8.0,542.0,Wood,3.55,23.21,Yes,Yes,Yes,Roadways,No,Wealthy,urban,638.83,North Dakota
Moderate_Reputation,5.0,4.0,85.0,Clay,4.65,16.8,No,No,No,Airways,Yes,Working Class,urban,164.64,California
Moderate_Reputation,24.0,10.0,211230.5,Stone,427.42,49.47,Yes,No,Yes,Airways,No,Working Class,urban,3047.95,Vermont
Low_Reputation,25.0,9.0,256.0,Wood,4.07,21.7,Yes,No,No,Waterways,No,Working Class,urban,149.02,AE
Moderate_Reputation,65.0,31.0,43240.0,Clay,101.42,91.26,No,No,No,Airways,Yes,Working Class,urban,1205.74,Maryland
Moderate_Reputation,50.0,24.0,16650.0,Clay,33.64,42.95,No,Yes,No,Roadways,Yes,Wealthy,urban,2008.69,AA
Moderate_Reputation,26.0,8.0,25331.0,Brass,65.46,38.68,No,No,Yes,Roadways,No,Working Class,urban,875.8,New Jersey
Moderate_Reputation,14.0,7.0,31206.0,Marble,75.13,92.18,No,No,Yes,Roadways,No,Working Class,remote,2046.59,Virginia
High_Reputation,3.0,3.0,33.0,Aluminium,5.54,23.09,Yes,No,No,Roadways,No,Working Class,urban,277.58,Connecticut
Low_Reputation,20.0,5.0,8634.0,Stone,9.14,47.39,No,Yes,Yes,Roadways,No,Wealthy,urban,474.51,Oklahoma
Moderate_Reputation,34.0,6.0,1586.0,Clay,5.29,17.22,Yes,Yes,No,Airways,Yes,Working Class,urban,431.52,Kansas
Moderate_Reputation,23.0,7.0,179042.0,Marble,592.68,79.53,Yes,No,No,Waterways,No,Working Class,urban,3354.63,Louisiana
High_Reputation,24.0,7.0,115486.0,Marble,798.42,71.34,Yes,No,Yes,Waterways,No,Working Class,urban,19237.26,AE
Low_Reputation,37.0,18.0,62557.0,Bronze,41.69,86.14,No,No,Yes,Waterways,No,Working Class,urban,686.35,Washington
High_Reputation,25.0,10.0,1411.0,Aluminium,6.87,18.98,No,No,Yes,Airways,No,Wealthy,urban,1369.34,New Hampshire
Moderate_Reputation,36.0,10.0,4568.0,Clay,12.7,24.69,Yes,No,No,Waterways,Yes,Working Class,urban,564.15,Ohio
Low_Reputation,29.0,14.0,15094.0,Brass,40.42,63.25,No,Yes,No,Roadways,No,Working Class,urban,525.13,Alabama
Low_Reputation,8.0,5.0,82.0,Wood,4.89,17.7,No,No,Yes,Roadways,No,Working Class,urban,334.27,South Dakota
Low_Reputation,13.0,7.0,73.0,Wood,6.29,20.82,Yes,No,No,Roadways,No,Working Class,urban,186.66,Mississippi
Moderate_Reputation,3.0,3.0,222.0,Marble,3.29,13.2,Yes,No,No,Roadways,No,Working Class,remote,193.13,Iowa
Moderate_Reputation,29.0,7.0,2516.0,Clay,11.88,15.31,Yes,No,No,Waterways,Yes,Wealthy,urban,255.81,Oklahoma
Moderate_Reputation,12.0,8.0,268.0,Aluminium,4.76,17.0,No,No,No,Airways,No,Working Class,urban,180.88,Missouri
Low_Reputation,18.0,11.0,682.0,Aluminium,6.6,19.44,Yes,No,No,Waterways,No,Working Class,urban,150.84,Utah
Moderate_Reputation,32.0,11.0,821575.0,Marble,3774.17,97.03,No,No,No,Waterways,No,Working Class,urban,11359.58,District of Columbia
Low_Reputation,14.0,6.0,143.0,Wood,5.28,21.33,No,Yes,Yes,Roadways,No,Working Class,urban,145.54,New Mexico
High_Reputation,34.0,8.0,309.0,Wood,5.23,11.18,Yes,No,Yes,Roadways,No,Working Class,remote,709.51,North Carolina
Moderate_Reputation,10.0,4.0,209.0,Clay,4.1,13.35,No,Yes,No,Airways,Yes,Working Class,urban,157.3,New Hampshire
Low_Reputation,11.0,8.0,336.0,Clay,6.69,18.7,Yes,No,No,Airways,Yes,Working Class,urban,202.69,AP
Moderate_Reputation,15.0,6.0,25354.0,Marble,95.72,32.69,No,Yes,No,Airways,No,Working Class,urban,2492.03,Utah
Low_Reputation,42.0,8.0,1407.0,Clay,5.82,22.87,Yes,Yes,Yes,Airways,Yes,Wealthy,urban,344.09,Louisiana
Moderate_Reputation,9.0,4.0,117.0,Aluminium,6.3,24.71,Yes,Yes,No,Airways,No,Wealthy,remote,256.71,Virginia
Moderate_Reputation,8.0,5.0,1407.0,Clay,6.71,23.6,No,No,No,Airways,Yes,Working Class,urban,214.64,Maryland
Low_Reputation,5.0,4.0,22.0,Wood,6.63,17.88,No,No,Yes,Roadways,No,Working Class,urban,132.66,Massachusetts
Low_Reputation,5.0,3.0,14.0,Wood,6.13,13.22,No,No,Yes,Airways,No,Working Class,urban,113.67,Ohio
Low_Reputation,31.0,10.0,584.0,Wood,4.67,14.99,No,No,No,Airways,No,Working Class,remote,145.97,Colorado
Moderate_Reputation,29.0,8.0,24744.0,Brass,26.02,91.57,Yes,No,No,Waterways,No,Working Class,urban,719.08,New Mexico
Moderate_Reputation,6.0,4.0,94.0,Aluminium,6.88,24.1,No,Yes,Yes,Roadways,No,Wealthy,remote,257.61,Minnesota
Moderate_Reputation,9.0,5.0,253.0,Clay,5.32,13.17,No,Yes,No,Airways,Yes,Wealthy,urban,217.03,New Jersey
High_Reputation,21.0,8.0,111.0,Wood,4.72,23.24,No,Yes,Yes,Roadways,No,Wealthy,remote,851.11,New Hampshire
Moderate_Reputation,32.0,18.0,2664.0,Clay,5.57,17.76,No,Yes,No,Roadways,Yes,Working Class,remote,550.77,Delaware
Moderate_Reputation,7.0,5.0,4399.0,Stone,8.47,23.25,No,No,No,Airways,No,Working Class,urban,530.36,Kansas
Low_Reputation,4.0,8.0,29.0,Wood,5.76,12.38,Yes,No,No,Roadways,No,Working Class,urban,128.66,Missouri
Moderate_Reputation,33.0,19.0,713.0,Wood,3.38,15.62,No,No,No,Roadways,No,Working Class,urban,185.45,AA
Low_Reputation,11.0,8.0,766.0,Clay,4.26,16.5,Yes,Yes,No,Airways,Yes,Wealthy,urban,200.42,Utah
Low_Reputation,31.0,12.0,2238.0,Aluminium,6.58,22.71,Yes,Yes,Yes,Airways,No,Working Class,remote,325.89,Arizona
Low_Reputation,15.0,7.0,40811.0,Marble,160.35,39.23,No,Yes,No,Roadways,No,Working Class,urban,511.09,Alabama
High_Reputation,13.0,6.0,139.0,Aluminium,6.76,17.8,No,No,No,Waterways,No,Working Class,urban,392.53,Georgia
Moderate_Reputation,9.0,5.0,58.0,Aluminium,5.22,22.94,No,No,No,Waterways,No,Working Class,urban,283.6,Kentucky
High_Reputation,17.0,8.0,522.0,Aluminium,3.66,15.11,No,Yes,No,Airways,No,Wealthy,urban,508.83,Maryland
Moderate_Reputation,21.0,11.0,258.0,Wood,5.05,14.13,No,No,Yes,Airways,No,Wealthy,urban,243.3,Arkansas
High_Reputation,22.0,12.0,16470.0,Bronze,33.02,55.94,Yes,No,No,Roadways,No,Working Class,urban,2651.89,Nevada
High_Reputation,38.0,21.0,4352.0,Aluminium,21.31,15.92,No,No,No,Roadways,No,Working Class,urban,240.02,New Mexico
Low_Reputation,38.0,14.0,6031.0,Clay,3.63,61.27,No,Yes,No,Roadways,Yes,Working Class,urban,455.77,Florida
Moderate_Reputation,26.0,13.0,268.0,Wood,5.42,21.25,No,No,Yes,Waterways,No,Working Class,urban,262.1,Maine
Low_Reputation,33.0,19.0,969.0,Wood,6.3,19.43,Yes,No,Yes,Airways,No,Working Class,urban,174.93,Ohio
Moderate_Reputation,6.0,5.0,483.0,Bronze,3.94,18.47,No,No,Yes,Roadways,No,Working Class,urban,228.95,Connecticut
High_Reputation,18.0,8.0,7071.0,Brass,8.26,58.94,Yes,No,No,Waterways,No,Working Class,urban,1317.23,AE
Moderate_Reputation,8.0,5.0,7997.0,Brass,5.14,22.39,Yes,Yes,Yes,Airways,No,Working Class,urban,270.45,Hawaii
Moderate_Reputation,6.0,4.0,2665.0,Stone,14.48,11.57,No,Yes,No,Airways,No,Wealthy,urban,297.43,Oregon
Low_Reputation,3.0,8.0,32.0,Bronze,5.28,13.66,Yes,No,No,Airways,No,Working Class,urban,154.7,Tennessee
High_Reputation,8.0,4.0,155.0,Clay,3.82,16.99,No,No,Yes,Roadways,Yes,Working Class,urban,251.96,Pennsylvania
Low_Reputation,22.0,10.0,23991.0,Brass,16.36,68.25,No,No,No,Roadways,No,Working Class,urban,444.41,Idaho
Low_Reputation,18.0,10.0,735.0,Aluminium,3.62,20.09,No,No,Yes,Waterways,No,Working Class,urban,193.66,Idaho
High_Reputation,3.0,2.0,15.0,Wood,6.49,21.79,Yes,No,Yes,Roadways,No,Working Class,urban,398.44,Hawaii
Low_Reputation,16.0,8.0,672.0,Clay,6.62,24.77,Yes,No,Yes,Airways,Yes,Working Class,urban,275.79,South Carolina
High_Reputation,21.0,7.0,343.0,Aluminium,6.95,17.39,No,Yes,No,Airways,No,Wealthy,remote,1010.68,Montana
High_Reputation,21.0,17.0,649.0,Aluminium,13.83,29.04,No,Yes,No,Roadways,No,Working Class,urban,1791.26,AP
Low_Reputation,19.0,8.0,1495.0,Clay,8.5,17.75,Yes,Yes,No,Airways,Yes,Working Class,urban,304.39,Minnesota
High_Reputation,18.0,8.0,10801.0,Brass,102.63,88.99,No,Yes,Yes,Airways,No,Wealthy,urban,2579.86,Utah
High_Reputation,8.0,4.0,1989.0,Marble,3.11,24.44,No,No,Yes,Roadways,No,Working Class,urban,312.06,AA
Moderate_Reputation,26.0,8.0,851.0,Aluminium,5.88,14.59,No,No,Yes,Roadways,No,Working Class,urban,180.62,Montana
High_Reputation,16.0,6.0,256.0,Wood,3.52,19.68,No,Yes,Yes,Airways,No,Wealthy,remote,457.56,District of Columbia
High_Reputation,22.0,14.0,848953.0,Stone,4108.99,88.58,No,No,No,Airways,No,Working Class,urban,43497.87,Missouri
Low_Reputation,32.0,6.0,2250.0,Clay,4.87,18.44,No,Yes,No,Airways,Yes,Working Class,urban,176.32,New Jersey
Moderate_Reputation,24.0,6.0,242.0,Wood,6.99,20.59,No,Yes,No,Airways,No,Working Class,remote,228.29,Wisconsin
Moderate_Reputation,9.0,4.0,5329.0,Marble,8.99,98.43,Yes,Yes,Yes,Airways,No,Working Class,urban,753.6,New Mexico
High_Reputation,19.0,8.0,96439.0,Marble,312.83,99.02,No,No,Yes,Roadways,No,Working Class,urban,3505.53,Hawaii
Moderate_Reputation,31.0,7.0,11780.0,Brass,7.91,50.99,No,No,Yes,Roadways,No,Working Class,urban,602.05,Kentucky
Low_Reputation,4.0,3.0,122.0,Brass,6.71,21.23,No,No,Yes,Roadways,No,Wealthy,urban,228.71,Montana
High_Reputation,29.0,13.0,317.0,Wood,5.46,12.86,Yes,No,Yes,Waterways,No,Working Class,urban,380.62,Virginia
Low_Reputation,55.0,22.0,116670.0,Bronze,48.05,98.24,No,No,No,Roadways,No,Wealthy,urban,1313.11,Tennessee
Low_Reputation,14.0,6.0,835.0,Clay,5.52,23.0,No,No,Yes,Airways,Yes,Working Class,urban,183.2,AE
Low_Reputation,25.0,12.0,1118467.0,Stone,356.95,27.84,Yes,Yes,Yes,Airways,No,Wealthy,urban,8525.51,Nevada
High_Reputation,6.0,5.0,120.0,Aluminium,3.72,17.74,Yes,Yes,No,Airways,No,Working Class,remote,278.69,West Virginia
Moderate_Reputation,37.0,13.0,1025441.0,Marble,2831.8,56.9,No,No,No,Waterways,Yes,Working Class,urban,5839.99,South Carolina
Moderate_Reputation,13.0,6.0,58.0,Wood,3.79,12.17,Yes,No,Yes,Roadways,No,Working Class,remote,218.74,Arizona
High_Reputation,33.0,21.0,6521.0,Clay,26.45,28.77,Yes,No,Yes,Waterways,Yes,Working Class,remote,940.08,Alabama
Moderate_Reputation,10.0,4.0,668.0,Brass,5.0,10.69,No,No,No,Roadways,No,Working Class,urban,168.33,Minnesota
Low_Reputation,12.0,7.0,115486.0,Marble,56.51,89.04,Yes,Yes,No,Airways,No,Working Class,urban,629.68,AP
Low_Reputation,47.0,37.0,2378.0,Wood,3.38,14.43,Yes,Yes,No,Airways,No,Wealthy,urban,173.97,New Hampshire
Moderate_Reputation,9.0,5.0,70.0,Aluminium,4.67,14.38,No,No,No,Roadways,No,Wealthy,urban,167.63,Texas
Low_Reputation,8.0,5.0,3543.0,Marble,8.46,19.09,No,Yes,No,Airways,No,Wealthy,urban,227.89,New York
High_Reputation,27.0,14.0,655328.0,Marble,1720.86,50.19,No,Yes,No,Airways,No,Working Class,urban,4643.23,Wisconsin
Low_Reputation,28.0,8.0,8632.0,Bronze,18.09,40.52,No,No,No,Airways,No,Working Class,urban,247.17,Idaho
Moderate_Reputation,4.0,4.0,86.0,Clay,5.52,18.21,Yes,No,No,Roadways,Yes,Working Class,urban,210.74,Michigan
Moderate_Reputation,16.0,7.0,199.0,Wood,4.07,22.29,Yes,No,Yes,Waterways,No,Wealthy,urban,349.02,Delaware
Moderate_Reputation,40.0,8.0,7997.0,Brass,114.26,86.87,Yes,No,Yes,Waterways,No,Working Class,urban,698.84,Wisconsin
High_Reputation,5.0,5.0,86.0,Bronze,5.73,20.56,Yes,No,No,Waterways,No,Working Class,urban,322.99,Minnesota
Low_Reputation,19.0,10.0,13428.0,Brass,15.49,79.2,Yes,No,No,Roadways,No,Wealthy,remote,483.14,Montana
High_Reputation,26.0,19.0,1407.0,Clay,63.65,99.45,Yes,No,Yes,Roadways,Yes,Working Class,remote,4705.71,Illinois
Low_Reputation,18.0,11.0,891.0,Aluminium,3.2,14.96,Yes,No,Yes,Waterways,No,Working Class,urban,143.46,Illinois
High_Reputation,12.0,6.0,769.0,Clay,3.12,19.08,No,No,No,Airways,Yes,Working Class,urban,314.72,California
High_Reputation,14.0,8.0,3744.0,Bronze,20.44,18.41,No,Yes,No,Airways,No,Wealthy,remote,443.78,Kansas
Low_Reputation,10.0,8.0,125.0,Aluminium,6.87,17.01,Yes,No,Yes,Waterways,No,Wealthy,urban,188.18,Georgia
High_Reputation,6.0,4.0,101.0,Clay,3.76,16.18,No,No,Yes,Waterways,Yes,Working Class,urban,222.43,Mississippi
Moderate_Reputation,32.0,8.0,2435.0,Aluminium,15.73,17.91,No,No,Yes,Waterways,No,Working Class,urban,343.92,Colorado
High_Reputation,38.0,9.0,596.0,Wood,3.16,23.83,No,No,No,Roadways,No,Working Class,urban,552.59,Utah
High_Reputation,16.0,6.0,65.0,Wood,5.26,19.46,Yes,No,Yes,Airways,No,Working Class,urban,154.39,South Carolina
Moderate_Reputation,33.0,7.0,13567.0,Brass,91.17,30.43,No,No,No,Roadways,No,Working Class,urban,7132.77,Arizona
Low_Reputation,17.0,6.0,3912.0,Brass,8.03,15.11,No,No,Yes,Roadways,No,Wealthy,urban,247.72,New Jersey
Moderate_Reputation,14.0,6.0,29866.0,Marble,61.76,85.66,Yes,No,Yes,Waterways,No,Working Class,remote,976.78,Oregon
Moderate_Reputation,35.0,17.0,26493.0,Bronze,142.93,45.46,Yes,No,No,Waterways,No,Working Class,remote,1176.6,Wisconsin
Moderate_Reputation,14.0,7.0,481.0,Clay,3.84,15.43,No,No,No,Roadways,Yes,Working Class,urban,160.41,New Mexico
High_Reputation,25.0,17.0,1702.0,Aluminium,14.16,24.46,No,Yes,No,Roadways,No,Wealthy,urban,1185.83,Vermont
Low_Reputation,12.0,8.0,24654.0,Marble,26.35,44.99,No,Yes,No,Roadways,No,Wealthy,remote,442.49,Indiana
Low_Reputation,16.0,8.0,129647.0,Stone,577.42,41.23,Yes,No,Yes,Waterways,No,Working Class,remote,1634.45,Louisiana
High_Reputation,13.0,8.0,161.0,Wood,5.65,21.88,No,No,Yes,Roadways,No,Working Class,urban,514.73,Texas
Moderate_Reputation,58.0,34.0,19381.0,Aluminium,131.75,66.03,No,Yes,No,Roadways,No,Wealthy,urban,2185.14,Georgia
Moderate_Reputation,19.0,10.0,2897.0,Clay,9.77,11.86,No,No,Yes,Waterways,Yes,Working Class,remote,557.95,Nebraska
High_Reputation,22.0,6.0,68036.0,Marble,300.04,37.92,Yes,No,No,Waterways,No,Working Class,remote,1940.47,Maine
Moderate_Reputation,21.0,8.0,6045.0,Brass,11.91,54.73,No,No,No,Waterways,No,Working Class,urban,584.07,AA
High_Reputation,9.0,4.0,223.0,Clay,3.72,14.45,No,Yes,Yes,Roadways,Yes,Wealthy,urban,339.63,Idaho
Low_Reputation,13.0,7.0,1189.0,Brass,3.59,12.4,No,No,No,Roadways,No,Working Class,remote,145.57,Nevada
Low_Reputation,34.0,15.0,482.0,Wood,6.91,15.52,No,Yes,No,Airways,No,Working Class,remote,153.45,West Virginia
Moderate_Reputation,17.0,7.0,222.0,Wood,4.17,13.25,Yes,No,Yes,Waterways,No,Working Class,urban,167.73,Maine
Low_Reputation,31.0,8.0,18173.0,Brass,42.41,85.18,No,No,No,Airways,No,Working Class,remote,799.99,Utah
Moderate_Reputation,4.0,8.0,594.0,Stone,4.21,19.95,No,No,Yes,Roadways,No,Wealthy,urban,316.18,Vermont
High_Reputation,23.0,6.0,99049.0,Marble,723.09,50.56,Yes,No,Yes,Airways,No,Wealthy,urban,32117.69,AP
Low_Reputation,14.0,6.0,445.0,Aluminium,5.76,21.38,Yes,Yes,Yes,Airways,No,Wealthy,urban,231.33,Ohio
Moderate_Reputation,35.0,11.0,19396.0,Brass,52.16,96.24,No,No,No,Roadways,No,Working Class,urban,1565.58,West Virginia
High_Reputation,20.0,13.0,1264.0,Aluminium,5.75,16.87,Yes,No,No,Airways,No,Working Class,urban,172.31,Maryland
Low_Reputation,20.0,8.0,3859.0,Brass,5.31,20.5,No,Yes,Yes,Airways,No,Wealthy,urban,282.27,Vermont
Low_Reputation,5.0,4.0,307.0,Brass,6.35,11.58,Yes,No,No,Waterways,No,Working Class,urban,124.51,Idaho
Moderate_Reputation,7.0,4.0,554.0,Brass,4.66,16.58,No,No,Yes,Airways,No,Working Class,urban,204.78,Missouri
Moderate_Reputation,26.0,10.0,241975.0,Marble,692.44,75.73,No,No,No,Roadways,No,Working Class,urban,5114.67,Nevada
Moderate_Reputation,17.0,8.0,1493.0,Clay,3.72,17.09,Yes,No,No,Waterways,Yes,Working Class,urban,296.57,Rhode Island
Low_Reputation,3.0,3.0,406.0,Stone,4.19,12.91,No,Yes,No,Airways,No,Wealthy,urban,199.12,Vermont
Moderate_Reputation,29.0,16.0,1157354.0,Marble,1682.71,35.57,Yes,No,No,Waterways,No,Working Class,remote,2637.02,Utah
Low_Reputation,36.0,11.0,53904.0,Brass,237.7,97.93,Yes,No,Yes,Waterways,No,Working Class,urban,1166.36,AP
Moderate_Reputation,26.0,17.0,256.0,Wood,6.48,18.16,Yes,Yes,No,Roadways,No,Working Class,urban,250.01,South Dakota
Moderate_Reputation,14.0,7.0,1407.0,Clay,4.8,12.15,No,Yes,No,Roadways,Yes,Working Class,urban,222.18,AA
High_Reputation,29.0,8.0,1628.0,Clay,6.34,18.44,No,No,Yes,Roadways,Yes,Wealthy,urban,1333.65,Utah
Moderate_Reputation,10.0,5.0,897.0,Bronze,5.13,22.72,No,No,No,Waterways,No,Working Class,urban,230.76,Maine
Low_Reputation,36.0,8.0,40246.0,Brass,80.11,99.59,Yes,Yes,Yes,Airways,No,Working Class,urban,1166.12,AP
Low_Reputation,22.0,17.0,326.0,Wood,3.54,13.22,No,Yes,Yes,Airways,No,Wealthy,remote,142.89,Arkansas
High_Reputation,38.0,10.0,16984.0,Brass,90.4,59.55,Yes,Yes,No,Airways,No,Wealthy,urban,9593.4,Texas
Moderate_Reputation,16.0,7.0,6158.0,Brass,21.08,49.07,Yes,Yes,No,Roadways,No,Wealthy,urban,542.3,Alabama
Low_Reputation,20.0,9.0,6621.0,Brass,5.67,30.27,No,No,No,Roadways,No,Working Class,urban,222.17,Mississippi
Low_Reputation,24.0,13.0,636.0,Wood,4.77,23.32,No,No,Yes,Roadways,No,Working Class,urban,222.83,Mississippi
Moderate_Reputation,10.0,5.0,7997.0,Brass,4.22,24.11,No,Yes,No,Airways,No,Working Class,urban,225.17,Idaho
Low_Reputation,21.0,19.0,4166.0,Aluminium,6.13,22.62,No,No,Yes,Waterways,No,Wealthy,urban,268.68,Ohio
High_Reputation,21.0,8.0,90.0,Bronze,4.33,17.08,No,No,No,Roadways,No,Wealthy,urban,288.33,New Hampshire
Low_Reputation,38.0,11.0,21454.0,Bronze,49.11,61.86,No,Yes,No,Airways,No,Wealthy,urban,488.93,Louisiana
Moderate_Reputation,16.0,6.0,237.0,Clay,6.95,15.58,Yes,Yes,Yes,Airways,Yes,Wealthy,urban,167.93,AA
High_Reputation,33.0,16.0,43884.0,Bronze,171.41,40.28,Yes,No,No,Waterways,No,Wealthy,urban,1769.24,Idaho
Moderate_Reputation,5.0,5.0,3801.0,Stone,16.01,14.68,Yes,No,Yes,Roadways,No,Working Class,urban,315.96,Kansas
Moderate_Reputation,4.0,3.0,25.0,Wood,5.54,18.08,No,No,No,Roadways,No,Working Class,urban,213.19,Hawaii
Low_Reputation,18.0,14.0,15324.0,Bronze,11.03,47.3,Yes,No,No,Waterways,No,Working Class,urban,269.99,Tennessee
Moderate_Reputation,27.0,9.0,527301.0,Stone,546.89,25.48,Yes,Yes,Yes,Airways,No,Working Class,urban,10942.43,AA
Low_Reputation,39.0,7.0,166214.0,Marble,239.52,50.53,No,No,No,Roadways,Yes,Working Class,urban,652.42,Georgia
Low_Reputation,13.0,8.0,649.0,Aluminium,4.68,15.94,No,No,Yes,Waterways,No,Working Class,urban,238.69,Pennsylvania
Low_Reputation,42.0,9.0,16993.0,Bronze,42.68,59.66,No,Yes,No,Roadways,No,Working Class,remote,487.02,Pennsylvania
Moderate_Reputation,31.0,8.0,2778.0,Clay,8.46,11.79,Yes,No,Yes,Waterways,Yes,Working Class,remote,678.41,Arkansas
High_Reputation,33.0,16.0,2524.0,Aluminium,3.61,20.09,Yes,No,No,Airways,No,Working Class,urban,871.73,Oregon
High_Reputation,35.0,10.0,433.0,Wood,4.68,11.33,No,No,Yes,Roadways,No,Wealthy,remote,354.51,Ohio
Moderate_Reputation,12.0,8.0,6078.5,Bronze,19.94,18.61,No,No,Yes,Roadways,No,Working Class,remote,475.77,North Carolina
Moderate_Reputation,20.0,8.0,155318.0,Stone,591.02,84.13,No,No,No,Waterways,No,Working Class,urban,3183.32,AP
Moderate_Reputation,50.0,15.0,1149.0,Wood,5.14,12.16,No,No,No,Roadways,No,Working Class,urban,206.1,Arizona
Moderate_Reputation,8.0,5.0,209.0,Clay,5.56,12.43,No,No,No,Airways,Yes,Working Class,urban,187.89,Missouri
Low_Reputation,20.0,26.0,192042.0,Brass,1503.56,73.19,Yes,No,No,Airways,No,Working Class,urban,6234.24,AE
Low_Reputation,9.0,5.0,504.0,Bronze,4.16,16.58,No,No,No,Roadways,No,Working Class,urban,152.45,Arizona
Low_Reputation,17.0,6.0,1388.0,Bronze,5.04,14.59,Yes,No,No,Roadways,No,Working Class,urban,162.46,New Hampshire
Low_Reputation,13.0,8.0,2800.0,Bronze,6.32,21.46,Yes,No,No,Airways,No,Wealthy,remote,213.76,New Jersey
Moderate_Reputation,44.0,15.0,35810.0,Bronze,94.7,36.48,No,Yes,Yes,Roadways,No,Working Class,urban,1692.19,Alaska
Low_Reputation,25.0,9.0,1898.0,Clay,6.03,15.01,Yes,No,Yes,Waterways,Yes,Working Class,urban,165.75,AP
Low_Reputation,24.0,7.0,5089.0,Bronze,3.0,56.19,No,No,No,Waterways,No,Working Class,urban,287.76,Arkansas
High_Reputation,12.0,6.0,551.0,Clay,3.85,13.16,No,No,Yes,Roadways,Yes,Working Class,remote,283.1,West Virginia
High_Reputation,11.0,7.0,1635.0,Bronze,6.6,13.47,No,Yes,No,Roadways,No,Wealthy,urban,494.67,AE
High_Reputation,19.0,14.0,25842.0,Brass,32.16,61.77,No,No,No,Roadways,No,Wealthy,urban,2163.53,Colorado
Low_Reputation,42.0,15.0,2603197.0,Marble,2560.02,97.03,No,Yes,No,Airways,Yes,Working Class,remote,8694.3,New Jersey
High_Reputation,31.0,15.0,649.0,Aluminium,6.74,14.43,Yes,No,No,Airways,No,Working Class,remote,1169.38,Colorado
Low_Reputation,29.0,6.0,53527.0,Marble,84.75,79.79,No,No,No,Roadways,No,Working Class,urban,774.8,Pennsylvania
Low_Reputation,23.0,7.0,348.0,Wood,5.13,22.11,No,No,Yes,Roadways,No,Working Class,urban,177.22,Arkansas
Moderate_Reputation,25.0,11.0,456266.0,Marble,654.16,64.89,No,Yes,No,Roadways,No,Working Class,urban,6032.72,Illinois
Moderate_Reputation,8.0,5.0,115486.0,Marble,5.66,60.85,Yes,No,Yes,Waterways,No,Working Class,urban,354.82,Louisiana
Moderate_Reputation,8.0,5.0,48.0,Wood,3.25,16.12,No,No,No,Roadways,No,Working Class,urban,144.45,Vermont
High_Reputation,4.0,8.0,1407.0,Clay,3.47,11.93,No,No,Yes,Roadways,Yes,Working Class,urban,152.1,AP
Moderate_Reputation,20.0,8.0,115486.0,Marble,46.61,43.67,Yes,No,No,Airways,No,Working Class,urban,786.77,Arkansas
Low_Reputation,7.0,8.0,256.0,Wood,6.0,20.63,No,Yes,No,Airways,No,Working Class,urban,129.82,AE
Low_Reputation,33.0,6.0,207038.0,Marble,115.75,76.55,No,No,No,Roadways,No,Wealthy,urban,658.75,AP
Low_Reputation,21.0,7.0,992.0,Aluminium,6.11,20.7,No,Yes,No,Roadways,No,Working Class,urban,183.32,Delaware
Low_Reputation,22.0,8.0,256.0,Wood,5.57,13.52,Yes,Yes,No,Airways,No,Wealthy,urban,140.7,New Hampshire
Low_Reputation,5.0,3.0,445.0,Stone,3.27,11.92,No,No,No,Roadways,No,Working Class,urban,155.96,North Dakota
Low_Reputation,3.0,2.0,18.0,Brass,4.52,21.71,Yes,Yes,No,Airways,No,Working Class,remote,167.94,Louisiana
Moderate_Reputation,3.0,2.0,39.0,Stone,6.26,17.88,Yes,Yes,No,Airways,No,Wealthy,urban,286.51,Indiana
Moderate_Reputation,40.0,16.0,867.0,Wood,6.21,11.77,Yes,No,Yes,Waterways,No,Wealthy,urban,298.9,Vermont
Moderate_Reputation,9.0,8.0,7997.0,Brass,5.59,23.06,No,No,No,Roadways,No,Working Class,urban,221.32,Indiana
High_Reputation,46.0,8.0,42468.0,Brass,49.28,77.95,No,Yes,No,Airways,No,Working Class,remote,4384.92,Arkansas
Low_Reputation,7.0,5.0,6193.0,Stone,16.63,93.25,No,Yes,No,Airways,No,Wealthy,urban,667.05,Arkansas
Low_Reputation,23.0,6.0,107598.0,Marble,93.61,96.77,No,Yes,No,Roadways,No,Wealthy,urban,677.24,Kentucky
Moderate_Reputation,18.0,7.0,96206.0,Stone,164.53,94.31,No,No,No,Roadways,No,Working Class,urban,973.87,Idaho
Moderate_Reputation,23.0,10.0,380.0,Wood,3.73,21.04,No,No,Yes,Roadways,No,Working Class,remote,365.85,Nevada
Low_Reputation,28.0,6.0,115486.0,Marble,194.33,75.22,Yes,Yes,Yes,Airways,No,Wealthy,remote,1056.5,Virginia
Low_Reputation,20.0,7.0,126928.0,Stone,87.62,26.96,No,No,No,Waterways,No,Working Class,urban,582.17,Arkansas
Low_Reputation,11.0,7.0,48671.0,Stone,68.45,99.52,No,Yes,No,Roadways,No,Working Class,urban,764.84,Virginia
High_Reputation,6.0,4.0,1983.0,Marble,5.39,14.36,No,No,Yes,Roadways,No,Working Class,urban,293.17,Colorado
High_Reputation,32.0,8.0,15816.0,Bronze,10.87,71.32,No,Yes,No,Airways,No,Working Class,urban,1759.97,AA
